dataset,method,epoch,stage,expert_rms_rad,global_rms_rad,expert_saturated_fraction,global_saturated_fraction,per_expert_rms_rad,expert_selection_counts,task_to_expert,task_to_lora_b,task_to_global
caltech,qwen_vision_pooled_lora,16,joint,0.9420140981674194,0.2734554409980774,0.009588747285306454,0.0,"[[0.3481636047363281, 0.3535667061805725, 0.43998876214027405, 0.41585269570350647], [0.3402549624443054, 0.3532971739768982, 1.7711514234542847, 1.7631802558898926]]","{""vision"": [1849, 1740, 1798, 1813], ""language"": [3600, 3600, 0, 0]}",0.833877682685852,0.001369375386275351,
caltech,qwen_vision_pooled_lora,17,joint,0.9549163579940796,0.2884523272514343,0.012996750883758068,0.0,"[[0.32583823800086975, 0.3523475229740143, 0.43830016255378723, 0.42205867171287537], [0.3406839966773987, 0.3717661201953888, 1.791757345199585, 1.7971343994140625]]","{""vision"": [1780, 1811, 2016, 1593], ""language"": [3600, 3600, 0, 0]}",0.8859667181968689,0.0011403142707422376,
caltech,qwen_vision_pooled_lora,18,joint,0.9446335434913635,0.3004551827907562,0.010782047174870968,0.0,"[[0.3340941071510315, 0.3506730794906616, 0.4076521694660187, 0.4490406811237335], [0.3348642587661743, 0.3662148714065552, 1.770506501197815, 1.7763193845748901]]","{""vision"": [1651, 1908, 1881, 1760], ""language"": [3600, 3600, 0, 0]}",1.312151312828064,0.003260027151554823,
caltech,qwen_vision_pooled_lora,19,joint,0.9443845748901367,0.3105812072753906,0.010816924273967743,0.0,"[[0.33355647325515747, 0.32432231307029724, 0.41009610891342163, 0.41090166568756104], [0.3337329626083374, 0.3648979663848877, 1.7793985605239868, 1.7806309461593628]]","{""vision"": [1836, 1677, 1899, 1788], ""language"": [3600, 3600, 0, 0]}",0.8398689031600952,0.0016589908627793193,
caltech,qwen_vision_pooled_lora,20,joint,0.9558749198913574,0.3200182020664215,0.01178850419819355,0.0,"[[0.3266099691390991, 0.3408089876174927, 0.3856123089790344, 0.4168935716152191], [0.33241015672683716, 0.37351194024086, 1.8066773414611816, 1.8028206825256348]]","{""vision"": [1813, 1799, 1813, 1775], ""language"": [3600, 3600, 0, 0]}",1.1514300107955933,0.0015409610932692885,
caltech,qwen_vision_pooled_lora,21,joint,0.942241907119751,0.3279532194137573,0.010841836221516132,0.0,"[[0.3209765553474426, 0.3458375334739685, 0.37126433849334717, 0.43190646171569824], [0.34665021300315857, 0.37184739112854004, 1.775869369506836, 1.7729636430740356]]","{""vision"": [1836, 1706, 1743, 1915], ""language"": [3600, 3600, 0, 0]}",0.6833436489105225,0.0008689233218319714,
caltech,qwen_vision_pooled_lora,22,joint,0.9515971541404724,0.335164874792099,0.011487064883112907,0.0,"[[0.3232298493385315, 0.3400149941444397, 0.36333873867988586, 0.3970029950141907], [0.3476855754852295, 0.37283939123153687, 1.8005818128585815, 1.7979415655136108]]","{""vision"": [1806, 1752, 1888, 1754], ""language"": [3600, 3600, 0, 0]}",0.9532766938209534,0.0008953888318501413,
caltech,qwen_vision_pooled_lora,23,joint,0.9484668374061584,0.342913419008255,0.012082469649612904,0.0,"[[0.320654034614563, 0.34431686997413635, 0.3631127178668976, 0.3929363191127777], [0.34037870168685913, 0.38165083527565, 1.7926125526428223, 1.7927956581115723]]","{""vision"": [1895, 1714, 1880, 1711], ""language"": [3600, 3600, 0, 0]}",1.1045069694519043,0.0007423153147101402,
caltech,qwen_vision_pooled_lora,24,joint,0.9504815936088562,0.351024866104126,0.010849310085177422,0.0,"[[0.319453626871109, 0.33924755454063416, 0.35484784841537476, 0.39416396617889404], [0.34630972146987915, 0.3851698338985443, 1.797193169593811, 1.7974178791046143]]","{""vision"": [1689, 1877, 1693, 1941], ""language"": [3600, 3600, 0, 0]}",1.029159426689148,0.002427939558401704,
caltech,qwen_vision_pooled_lora,25,joint,0.9399017691612244,0.35992804169654846,0.011170678772032261,0.0,"[[0.31303924322128296, 0.33675023913383484, 0.35741809010505676, 0.3827158212661743], [0.35055217146873474, 0.37709128856658936, 1.7780201435089111, 1.7763075828552246]]","{""vision"": [1876, 1636, 1903, 1785], ""language"": [3600, 3600, 0, 0]}",1.0413569211959839,0.0006969926762394607,
caltech,qwen_vision_pooled_lora,26,joint,0.9432267546653748,0.3683012127876282,0.010625099763274193,0.0,"[[0.31713101267814636, 0.34481656551361084, 0.3581426739692688, 0.37669554352760315], [0.346462219953537, 0.37981778383255005, 1.7841427326202393, 1.78334379196167]]","{""vision"": [1928, 1609, 1915, 1748], ""language"": [3600, 3600, 0, 0]}",0.905692994594574,0.0015239196363836527,
caltech,qwen_vision_pooled_lora,27,joint,0.9416865110397339,0.37686267495155334,0.010869240388274193,0.0,"[[0.3182043135166168, 0.34581899642944336, 0.36102211475372314, 0.37340426445007324], [0.34606683254241943, 0.37616804242134094, 1.7809547185897827, 1.7805930376052856]]","{""vision"": [1839, 1699, 1800, 1862], ""language"": [3600, 3600, 0, 0]}",0.5173810720443726,0.0005913847708143294,
caltech,qwen_vision_pooled_lora,28,joint,0.9447685480117798,0.38500404357910156,0.010410853661596775,0.0,"[[0.3166051506996155, 0.34123244881629944, 0.35497403144836426, 0.3671421408653259], [0.34595534205436707, 0.37551411986351013, 1.7894448041915894, 1.7889702320098877]]","{""vision"": [1974, 1572, 2007, 1647], ""language"": [3600, 3600, 0, 0]}",0.808002769947052,0.0009394246735610068,
caltech,qwen_vision_pooled_lora,29,joint,0.9450617432594299,0.393393337726593,0.01081941556185484,0.0,"[[0.3135344088077545, 0.3399781286716461, 0.35080820322036743, 0.3768266439437866], [0.34712445735931396, 0.3793906569480896, 1.7896960973739624, 1.7885006666183472]]","{""vision"": [1940, 1596, 1902, 1762], ""language"": [3600, 3600, 0, 0]}",0.6698856353759766,0.0008372855954803526,
caltech,qwen_vision_pooled_lora,30,joint,0.9367004632949829,0.4019888937473297,0.010082011111080647,0.0,"[[0.31431329250335693, 0.33938324451446533, 0.34325408935546875, 0.38302239775657654], [0.3458321988582611, 0.3789151906967163, 1.7720867395401, 1.7712397575378418]]","{""vision"": [1842, 1681, 1866, 1811], ""language"": [3600, 3600, 0, 0]}",0.5817880630493164,0.0006500337622128427,
caltech,qwen_vision_lora,1,experts,0.5464115142822266,0.0,4.235092274029739e-05,0.0,"[[0.3269593417644501, 0.19787655770778656, 0.21734744310379028, 0.20992203056812286], [0.2250985950231552, 0.3023913502693176, 0.9756881594657898, 1.0281450748443604]]","{""vision"": [1321, 2346, 2374, 1159], ""language"": [3600, 3600, 0, 0]}",0.8950352072715759,0.8609926104545593,
caltech,qwen_vision_lora,2,experts,0.6897271871566772,0.0,0.002944634761661291,0.0,"[[0.43900778889656067, 0.21436285972595215, 0.2591715455055237, 0.25896868109703064], [0.2541486918926239, 0.316926509141922, 1.2713717222213745, 1.2850892543792725]]","{""vision"": [1317, 2345, 2376, 1162], ""language"": [3600, 3600, 0, 0]}",1.3042930364608765,1.4828107357025146,
caltech,qwen_vision_lora,3,experts,0.7478772401809692,0.0,0.00806411448866129,0.0,"[[0.47610294818878174, 0.22138333320617676, 0.3141145706176758, 0.2842139005661011], [0.27181804180145264, 0.3357197642326355, 1.3788684606552124, 1.3898062705993652]]","{""vision"": [1325, 2340, 2346, 1189], ""language"": [3600, 3600, 0, 0]}",1.731899619102478,0.8422346711158752,
caltech,qwen_vision_lora,4,experts,0.7662621140480042,0.0,0.011753627099096775,0.0,"[[0.4738033711910248, 0.23154357075691223, 0.34778499603271484, 0.3056972324848175], [0.2806837558746338, 0.34358298778533936, 1.4101625680923462, 1.421042799949646]]","{""vision"": [1304, 2362, 2334, 1200], ""language"": [3600, 3600, 0, 0]}",1.4763380289077759,1.163356900215149,
caltech,qwen_vision_lora,5,optics,0.8247859477996826,0.07842878252267838,0.01998714543879032,0.0,"[[0.5501921772956848, 0.22504141926765442, 0.43090322613716125, 0.3738895356655121], [0.3007923364639282, 0.34162622690200806, 1.5110665559768677, 1.5075947046279907]]","{""vision"": [1744, 1836, 1988, 1632], ""language"": [3600, 3600, 0, 0]}",2.4895174503326416,1.8552151918411255,
caltech,qwen_vision_lora,6,optics,0.8874186873435974,0.11779063194990158,0.023293009027838707,0.0,"[[0.5134726762771606, 0.246419295668602, 0.46680304408073425, 0.38179197907447815], [0.30302274227142334, 0.3397095501422882, 1.6464648246765137, 1.641333818435669]]","{""vision"": [1988, 1626, 2216, 1370], ""language"": [3600, 3600, 0, 0]}",1.3589760065078735,0.7702480554580688,
caltech,qwen_vision_lora,7,optics,0.889609158039093,0.14658579230308533,0.030041752383112907,0.0,"[[0.5105059146881104, 0.26596400141716003, 0.501973032951355, 0.41445934772491455], [0.29741770029067993, 0.3380409777164459, 1.6426092386245728, 1.6356141567230225]]","{""vision"": [1838, 1682, 2089, 1591], ""language"": [3600, 3600, 0, 0]}",1.266833782196045,0.3452422618865967,
caltech,qwen_vision_lora,8,optics,0.9242414832115173,0.1646866351366043,0.02753557451069355,0.0,"[[0.4414890706539154, 0.2729393243789673, 0.5066964626312256, 0.4194817543029785], [0.31587788462638855, 0.3245687186717987, 1.7234708070755005, 1.7193572521209717]]","{""vision"": [1813, 1756, 1498, 2133], ""language"": [3600, 3600, 0, 0]}",1.5845733880996704,0.6301717162132263,
caltech,qwen_vision_lora,9,optics,0.9302474856376648,0.17443661391735077,0.03130729869008064,0.0,"[[0.45700323581695557, 0.2866742014884949, 0.5451658368110657, 0.45542532205581665], [0.31067097187042236, 0.33475935459136963, 1.7235316038131714, 1.717000126838684]]","{""vision"": [1668, 1756, 1755, 2021], ""language"": [3600, 3600, 0, 0]}",1.3840703964233398,0.34661805629730225,
caltech,qwen_vision_lora,10,optics,0.9340727925300598,0.1808011382818222,0.032371051609516144,0.0,"[[0.4627712368965149, 0.315376877784729, 0.5499884486198425, 0.4635673463344574], [0.31326475739479065, 0.33841416239738464, 1.7260736227035522, 1.7195769548416138]]","{""vision"": [1583, 1885, 1904, 1828], ""language"": [3600, 3600, 0, 0]}",1.6193927526474,0.340144544839859,
caltech,qwen_vision_lora,11,optics,0.9435980916023254,0.1842028647661209,0.032637614756822586,0.0,"[[0.45854970812797546, 0.31777337193489075, 0.547886848449707, 0.4506418704986572], [0.3194122016429901, 0.3309352993965149, 1.7488062381744385, 1.7431715726852417]]","{""vision"": [1440, 1868, 1586, 2306], ""language"": [3600, 3600, 0, 0]}",1.7919535636901855,0.48096510767936707,
caltech,qwen_vision_lora,12,optics,0.9496788382530212,0.18696434795856476,0.033649053424596786,0.0,"[[0.45398440957069397, 0.33037322759628296, 0.551913321018219, 0.4710872769355774], [0.32674723863601685, 0.33158987760543823, 1.7571245431900024, 1.7518953084945679]]","{""vision"": [1706, 1714, 1711, 2069], ""language"": [3600, 3600, 0, 0]}",1.6692991256713867,0.3214309811592102,
caltech,qwen_vision_lora,13,joint,1.0138838291168213,0.20891639590263367,0.024234693497419357,0.0,"[[0.4108550548553467, 0.33798012137413025, 0.5580337643623352, 0.46596992015838623], [0.32700595259666443, 0.31572866439819336, 1.8991957902908325, 1.896986722946167]]","{""vision"": [1808, 1727, 1856, 1809], ""language"": [3600, 3600, 0, 0]}",2.099621057510376,0.5591921806335449,
caltech,qwen_vision_lora,14,joint,0.9498142600059509,0.23486874997615814,0.019120195880532265,0.0,"[[0.3915216326713562, 0.319294810295105, 0.5255363583564758, 0.45826786756515503], [0.3312838673591614, 0.32751843333244324, 1.768859624862671, 1.7691409587860107]]","{""vision"": [1661, 1829, 1992, 1718], ""language"": [3600, 3600, 0, 0]}",0.9128168821334839,0.18884263932704926,
caltech,qwen_vision_lora,15,joint,0.965271532535553,0.25855934619903564,0.012548329308629036,0.0,"[[0.3842942416667938, 0.32053953409194946, 0.4817282259464264, 0.441131055355072], [0.3214598000049591, 0.3225421905517578, 1.8122003078460693, 1.812585711479187]]","{""vision"": [1693, 1783, 1852, 1872], ""language"": [3600, 3600, 0, 0]}",1.2169828414916992,0.1990574598312378,
caltech,qwen_vision_lora,16,joint,0.9336206316947937,0.2748585045337677,0.008868781849741936,0.0,"[[0.3604879677295685, 0.31180787086486816, 0.4745871424674988, 0.5110647082328796], [0.326568603515625, 0.32844018936157227, 1.739129900932312, 1.737956166267395]]","{""vision"": [1686, 1728, 1813, 1973], ""language"": [3600, 3600, 0, 0]}",1.1801555156707764,0.13105227053165436,
caltech,qwen_vision_lora,17,joint,0.945408821105957,0.2898353338241577,0.007535973098129034,0.0,"[[0.3283344805240631, 0.33445367217063904, 0.4748658537864685, 0.5257560014724731], [0.3248988091945648, 0.3334537744522095, 1.7614994049072266, 1.76328444480896]]","{""vision"": [1858, 1689, 1916, 1737], ""language"": [3600, 3600, 0, 0]}",0.7570759654045105,0.10344630479812622,
caltech,qwen_vision_lora,18,joint,0.9533983469009399,0.30332866311073303,0.008487623184919357,0.0,"[[0.3536160886287689, 0.3365064859390259, 0.45935386419296265, 0.5298312306404114], [0.32256951928138733, 0.3579863905906677, 1.7748697996139526, 1.7774617671966553]]","{""vision"": [1665, 1881, 1714, 1940], ""language"": [3600, 3600, 0, 0]}",0.9544938206672668,0.17074041068553925,
caltech,qwen_vision_lora,19,joint,0.9501431584358215,0.3144230544567108,0.006666533648967743,0.0,"[[0.3102284073829651, 0.3236272931098938, 0.4404844641685486, 0.5353438258171082], [0.3256121277809143, 0.3359062969684601, 1.7759222984313965, 1.7798383235931396]]","{""vision"": [1844, 1685, 1773, 1898], ""language"": [3600, 3600, 0, 0]}",0.92926424741745,0.10760010033845901,
caltech,qwen_vision_lora,20,joint,0.9571613669395447,0.3260054886341095,0.006145866587758064,0.0,"[[0.32081180810928345, 0.32334932684898376, 0.45021674036979675, 0.49091583490371704], [0.3184397518634796, 0.3380856215953827, 1.7964504957199097, 1.798653483390808]]","{""vision"": [1799, 1717, 1889, 1795], ""language"": [3600, 3600, 0, 0]}",1.065792202949524,0.10706281661987305,
caltech,qwen_vision_lora,21,joint,0.9403294324874878,0.33685103058815,0.005064672324806452,0.0,"[[0.3193362355232239, 0.3407741189002991, 0.4226517677307129, 0.4736502766609192], [0.3255173861980438, 0.34354743361473083, 1.7647345066070557, 1.7647662162780762]]","{""vision"": [1785, 1783, 1934, 1698], ""language"": [3600, 3600, 0, 0]}",0.4136965274810791,0.03291335329413414,
caltech,qwen_vision_lora,22,joint,0.9524011015892029,0.34799641370773315,0.007433832623064518,0.0,"[[0.3093491792678833, 0.3440692126750946, 0.4196408689022064, 0.4684602916240692], [0.33769166469573975, 0.3426218330860138, 1.7906556129455566, 1.7913780212402344]]","{""vision"": [1855, 1692, 1853, 1800], ""language"": [3600, 3600, 0, 0]}",0.9583276510238647,0.06961630284786224,
caltech,qwen_vision_lora,23,joint,0.9513968825340271,0.36041349172592163,0.00876165833324194,0.0,"[[0.2978256344795227, 0.3479544222354889, 0.41819313168525696, 0.45869576930999756], [0.3339405357837677, 0.3396245241165161, 1.7904082536697388, 1.7926979064941406]]","{""vision"": [1798, 1698, 1856, 1848], ""language"": [3600, 3600, 0, 0]}",0.9801368713378906,0.07686202973127365,
caltech,qwen_vision_lora,24,joint,0.9461215138435364,0.37388333678245544,0.008921097964048386,0.0,"[[0.31060922145843506, 0.3356040120124817, 0.445637583732605, 0.4673345386981964], [0.3342897593975067, 0.34174832701683044, 1.773681640625, 1.7778010368347168]]","{""vision"": [1671, 1824, 1681, 2024], ""language"": [3600, 3600, 0, 0]}",0.9967187643051147,0.07911928743124008,
caltech,qwen_vision_lora,25,joint,0.9498552083969116,0.3876521587371826,0.008290816098451614,0.0,"[[0.3092198967933655, 0.33910807967185974, 0.4440748691558838, 0.45769011974334717], [0.3289214074611664, 0.344633013010025, 1.7843940258026123, 1.785912275314331]]","{""vision"": [1701, 1810, 1820, 1869], ""language"": [3600, 3600, 0, 0]}",0.9252641201019287,0.08201732486486435,
caltech,qwen_vision_lora,26,joint,0.9608533978462219,0.40163901448249817,0.007999341934919357,0.0,"[[0.30084750056266785, 0.3417166471481323, 0.4379996061325073, 0.4763071537017822], [0.33524227142333984, 0.34081199765205383, 1.8057365417480469, 1.808506965637207]]","{""vision"": [1760, 1743, 2081, 1616], ""language"": [3600, 3600, 0, 0]}",1.0898163318634033,0.10020918399095535,
caltech,qwen_vision_lora,27,joint,0.9520875215530396,0.4151937961578369,0.007847377099096775,0.0,"[[0.29856833815574646, 0.34510135650634766, 0.42565643787384033, 0.47117289900779724], [0.3338163197040558, 0.3401840329170227, 1.7892036437988281, 1.7921862602233887]]","{""vision"": [1664, 1843, 1860, 1833], ""language"": [3600, 3600, 0, 0]}",0.7583533525466919,0.06509292125701904,
caltech,qwen_vision_lora,28,joint,0.950096607208252,0.4280097186565399,0.007421376649290323,0.0,"[[0.2955395579338074, 0.3440265953540802, 0.41954609751701355, 0.47687312960624695], [0.33747419714927673, 0.33974185585975647, 1.784153938293457, 1.788805603981018]]","{""vision"": [1726, 1756, 1816, 1902], ""language"": [3600, 3600, 0, 0]}",0.4784170985221863,0.05212903395295143,
caltech,qwen_vision_lora,29,joint,0.9460163116455078,0.4401780366897583,0.0077277980744838715,0.0,"[[0.2891318202018738, 0.336909681558609, 0.42027178406715393, 0.47321584820747375], [0.33779600262641907, 0.3419012129306793, 1.7770593166351318, 1.7812820672988892]]","{""vision"": [1774, 1732, 1826, 1868], ""language"": [3600, 3600, 0, 0]}",1.0840893983840942,0.09053610265254974,
caltech,qwen_vision_lora,30,joint,0.9478885531425476,0.45226213335990906,0.008632115088403225,0.0,"[[0.28549158573150635, 0.3306416869163513, 0.41876861453056335, 0.47669360041618347], [0.3334415555000305, 0.3398575186729431, 1.7831567525863647, 1.785545825958252]]","{""vision"": [1684, 1775, 1863, 1878], ""language"": [3600, 3600, 0, 0]}",0.7283768653869629,0.05752875655889511,
caltech,qwen_vision_global_lora,1,experts,0.5464115142822266,0.0,4.235092274029739e-05,0.0,"[[0.3269593417644501, 0.19787655770778656, 0.21734744310379028, 0.20992203056812286], [0.2250985950231552, 0.3023913502693176, 0.9756881594657898, 1.0281450748443604]]","{""vision"": [1321, 2346, 2374, 1159], ""language"": [3600, 3600, 0, 0]}",0.8950352072715759,0.8609926104545593,
caltech,qwen_vision_global_lora,2,experts,0.6897271871566772,0.0,0.002944634761661291,0.0,"[[0.43900778889656067, 0.21436285972595215, 0.2591715455055237, 0.25896868109703064], [0.2541486918926239, 0.316926509141922, 1.2713717222213745, 1.2850892543792725]]","{""vision"": [1317, 2345, 2376, 1162], ""language"": [3600, 3600, 0, 0]}",1.3042930364608765,1.4828107357025146,
caltech,qwen_vision_global_lora,3,experts,0.7478772401809692,0.0,0.00806411448866129,0.0,"[[0.47610294818878174, 0.22138333320617676, 0.3141145706176758, 0.2842139005661011], [0.27181804180145264, 0.3357197642326355, 1.3788684606552124, 1.3898062705993652]]","{""vision"": [1325, 2340, 2346, 1189], ""language"": [3600, 3600, 0, 0]}",1.731899619102478,0.8422346711158752,
caltech,qwen_vision_global_lora,4,experts,0.7662621140480042,0.0,0.011753627099096775,0.0,"[[0.4738033711910248, 0.23154357075691223, 0.34778499603271484, 0.3056972324848175], [0.2806837558746338, 0.34358298778533936, 1.4101625680923462, 1.421042799949646]]","{""vision"": [1304, 2362, 2334, 1200], ""language"": [3600, 3600, 0, 0]}",1.4763380289077759,1.163356900215149,
caltech,qwen_vision_global_lora,5,optics,0.8223428130149841,0.20202437043190002,0.016855668276548386,0.0,"[[0.5473849773406982, 0.277511328458786, 0.4635585844516754, 0.33987438678741455], [0.30494946241378784, 0.36094561219215393, 1.5000227689743042, 1.4931824207305908]]","{""vision"": [1729, 1922, 1674, 1875], ""language"": [3600, 3600, 0, 0]}",2.4895174503326416,8.284646034240723,3.5959606170654297
caltech,qwen_vision_global_lora,6,optics,0.8912468552589417,0.23201878368854523,0.031377051025629044,0.0,"[[0.7027102112770081, 0.28912732005119324, 0.5418975353240967, 0.3860754072666168], [0.33722633123397827, 0.3989696800708771, 1.5915460586547852, 1.5901405811309814]]","{""vision"": [1976, 1730, 1995, 1499], ""language"": [3600, 3600, 0, 0]}",1.454778790473938,2.3005807399749756,1.9035249948501587
caltech,qwen_vision_global_lora,7,optics,0.9243457317352295,0.26466628909111023,0.036558810621500015,0.0,"[[0.776526153087616, 0.2576057016849518, 0.5779129266738892, 0.40417617559432983], [0.3320847749710083, 0.3921310603618622, 1.6428704261779785, 1.6448569297790527]]","{""vision"": [1801, 1764, 2024, 1611], ""language"": [3600, 3600, 0, 0]}",1.504310131072998,0.6617000102996826,2.2803099155426025
caltech,qwen_vision_global_lora,8,optics,0.9386420249938965,0.27266231179237366,0.039735130965709686,0.0,"[[0.8419679999351501, 0.3216416537761688, 0.5909021496772766, 0.4580439627170563], [0.347834050655365, 0.3867760896682739, 1.644343376159668, 1.6439610719680786]]","{""vision"": [1762, 1764, 1933, 1741], ""language"": [3600, 3600, 0, 0]}",1.622811198234558,1.1206871271133423,2.2484567165374756
caltech,qwen_vision_global_lora,9,optics,0.9638404846191406,0.281342089176178,0.04265983775258064,0.0,"[[0.8637349009513855, 0.35394856333732605, 0.6332624554634094, 0.4920571744441986], [0.34537452459335327, 0.3923052251338959, 1.6814472675323486, 1.6783913373947144]]","{""vision"": [1945, 1680, 2070, 1505], ""language"": [3600, 3600, 0, 0]}",1.3475065231323242,0.4827997088432312,1.9644824266433716
caltech,qwen_vision_global_lora,10,optics,0.979213535785675,0.2872471213340759,0.04544752463698387,0.0,"[[0.8976268172264099, 0.35962164402008057, 0.6379931569099426, 0.4997002184391022], [0.3522161543369293, 0.3919607102870941, 1.7043198347091675, 1.7019637823104858]]","{""vision"": [1870, 1764, 1889, 1677], ""language"": [3600, 3600, 0, 0]}",1.5288745164871216,0.4276607930660248,2.124908685684204
caltech,qwen_vision_global_lora,11,optics,0.9840490818023682,0.2962168753147125,0.0464739091694355,0.0,"[[0.9149726629257202, 0.3776687979698181, 0.6526935696601868, 0.4883899986743927], [0.3514899015426636, 0.3974727988243103, 1.7064805030822754, 1.705541729927063]]","{""vision"": [1844, 1785, 1954, 1617], ""language"": [3600, 3600, 0, 0]}",1.9731842279434204,0.5551878213882446,2.8857579231262207
caltech,qwen_vision_global_lora,12,optics,0.9908302426338196,0.2957184612751007,0.0481828935444355,0.0,"[[0.9281057715415955, 0.39252200722694397, 0.6718976497650146, 0.4943690896034241], [0.3564092814922333, 0.3971305191516876, 1.7120816707611084, 1.7107572555541992]]","{""vision"": [1810, 1820, 1968, 1602], ""language"": [3600, 3600, 0, 0]}",1.4858418703079224,0.5455574989318848,2.1752493381500244
caltech,qwen_vision_global_lora,13,joint,1.0328601598739624,0.29458269476890564,0.048748403787612915,0.0,"[[0.906172513961792, 0.3942578434944153, 0.7285577058792114, 0.4504649043083191], [0.3544405996799469, 0.38399258255958557, 1.8145970106124878, 1.8050646781921387]]","{""vision"": [1626, 1950, 1628, 1996], ""language"": [3600, 3600, 0, 0]}",1.842031717300415,0.8238388299942017,2.838961362838745
caltech,qwen_vision_global_lora,14,joint,1.0483192205429077,0.33880165219306946,0.05132682994008064,0.0,"[[0.9971724152565002, 0.5587632060050964, 0.8270525336265564, 0.40716874599456787], [0.37719810009002686, 0.40390750765800476, 1.779665470123291, 1.7784223556518555]]","{""vision"": [1898, 1732, 1628, 1942], ""language"": [3600, 3600, 0, 0]}",0.9778710603713989,0.3270755410194397,1.4957003593444824
caltech,qwen_vision_global_lora,15,joint,1.072213888168335,0.3016614317893982,0.040063973516225815,0.0,"[[0.9131270051002502, 0.4775095283985138, 0.7833479642868042, 0.3952215313911438], [0.36184245347976685, 0.38724201917648315, 1.8844374418258667, 1.8797606229782104]]","{""vision"": [1702, 1880, 1792, 1826], ""language"": [3600, 3600, 0, 0]}",1.9093081951141357,0.4950818419456482,3.7926177978515625
caltech,qwen_vision_global_lora,16,joint,1.1319326162338257,0.3111986517906189,0.029448838904500008,0.0,"[[0.9015584588050842, 0.4232419431209564, 0.8084953427314758, 0.4525390863418579], [0.34831762313842773, 0.38742750883102417, 2.014159917831421, 2.0177979469299316]]","{""vision"": [1730, 1871, 1829, 1770], ""language"": [3600, 3600, 0, 0]}",0.832555890083313,0.23718659579753876,1.321101188659668
caltech,qwen_vision_global_lora,17,joint,1.1162025928497314,0.3011619448661804,0.022904375568032265,0.0,"[[0.8591972589492798, 0.4159964323043823, 0.7848867177963257, 0.4366104006767273], [0.33808624744415283, 0.40407446026802063, 1.9934771060943604, 1.999446988105774]]","{""vision"": [1803, 1749, 1750, 1898], ""language"": [3600, 3600, 0, 0]}",0.7335003018379211,0.20075516402721405,1.288099765777588
caltech,qwen_vision_global_lora,18,joint,1.0051195621490479,0.30055442452430725,0.022069813683629036,0.0,"[[0.8457983136177063, 0.37473753094673157, 0.6890405416488647, 0.4379825294017792], [0.34780943393707275, 0.3884629011154175, 1.7710578441619873, 1.7751595973968506]]","{""vision"": [1710, 1879, 1841, 1770], ""language"": [3600, 3600, 0, 0]}",1.0409934520721436,0.19914571940898895,1.6232914924621582
caltech,qwen_vision_global_lora,19,joint,0.9901787042617798,0.2911790609359741,0.0163922980427742,0.0,"[[0.8645771145820618, 0.3987627327442169, 0.6568664908409119, 0.4488712549209595], [0.3487907946109772, 0.3962516784667969, 1.7365565299987793, 1.7348970174789429]]","{""vision"": [1561, 1984, 1763, 1892], ""language"": [3600, 3600, 0, 0]}",1.2956031560897827,0.2946890592575073,2.488455295562744
caltech,qwen_vision_global_lora,20,joint,1.0310968160629272,0.30077606439590454,0.01984265260398388,0.0,"[[0.8566058874130249, 0.40155932307243347, 0.7082428336143494, 0.47748613357543945], [0.36577340960502625, 0.39803943037986755, 1.8146167993545532, 1.815379023551941]]","{""vision"": [1828, 1723, 1843, 1806], ""language"": [3600, 3600, 0, 0]}",0.8407045602798462,0.14787067472934723,1.4563764333724976
caltech,qwen_vision_global_lora,21,joint,1.0195472240447998,0.3012293577194214,0.017772439867258072,0.0,"[[0.8729621767997742, 0.4243609607219696, 0.7359702587127686, 0.4649478495121002], [0.35248422622680664, 0.39669695496559143, 1.777083396911621, 1.7821894884109497]]","{""vision"": [1860, 1720, 1762, 1858], ""language"": [3600, 3600, 0, 0]}",0.6920279860496521,0.12764622271060944,1.1776987314224243
caltech,qwen_vision_global_lora,22,joint,1.0301427841186523,0.29501229524612427,0.017306581139564514,0.0,"[[0.8941544890403748, 0.4263940155506134, 0.7242559194564819, 0.4604569673538208], [0.34659433364868164, 0.40816009044647217, 1.800544023513794, 1.800827980041504]]","{""vision"": [1690, 1863, 1684, 1963], ""language"": [3600, 3600, 0, 0]}",1.167142629623413,0.22994033992290497,1.9239267110824585
caltech,qwen_vision_global_lora,23,joint,1.0226771831512451,0.30325183272361755,0.017094826325774193,0.0,"[[0.8807644248008728, 0.4245263636112213, 0.733808159828186, 0.4499521851539612], [0.349628210067749, 0.4186127185821533, 1.7857428789138794, 1.7842906713485718]]","{""vision"": [1764, 1863, 1790, 1783], ""language"": [3600, 3600, 0, 0]}",0.8299599885940552,0.14105607569217682,1.3302539587020874
caltech,qwen_vision_global_lora,24,joint,1.0250352621078491,0.3093396723270416,0.018664300441741943,0.0,"[[0.8810979723930359, 0.4141032099723816, 0.7507161498069763, 0.43626201152801514], [0.3445025682449341, 0.4155142307281494, 1.7903939485549927, 1.7908151149749756]]","{""vision"": [1774, 1781, 1903, 1742], ""language"": [3600, 3600, 0, 0]}",1.220803141593933,0.25432583689689636,1.9814937114715576
caltech,qwen_vision_global_lora,25,joint,1.0266335010528564,0.3041148781776428,0.020657286047935486,0.0,"[[0.8617677688598633, 0.4076350927352905, 0.7284004092216492, 0.443800687789917], [0.35633784532546997, 0.418649286031723, 1.8005722761154175, 1.8031001091003418]]","{""vision"": [1880, 1663, 1836, 1821], ""language"": [3600, 3600, 0, 0]}",1.0074715614318848,0.1843169927597046,1.7392526865005493
