epoch,train_total,train_category,train_edit,train_preservation,train_task,train_ccd,train_router_balance,train_router_importance,train_router_hard_load,train_router_semantic_code,train_phase_dc,train_grad_norm,train_samples,train_epoch_seconds,train_language_alpha1,train_language_alpha2,train_vision_alpha1,train_vision_alpha2,test_samples,test_cell_accuracy,test_changed_cell_accuracy,test_foreground_category_accuracy,test_preserved_cell_accuracy,test_edit_grid_iou,test_object_f1,test_scene_exact_match,test_task_accuracy,learning_rate,test_router_accepted,test_language_router_max_share,test_vision_router_max_share,test_language_router_min_share,test_vision_router_min_share
14,1.714472251701355,0.650553727722168,0.6400970806121826,0.04954228414297104,0.011550738260149955,0.6688170909881592,1.1026901779174805,0.009642301654815675,0.04078124828338623,1.313971879196167,0.8671625290870667,9.63754299621582,5000,31.466513231396675,0.5540368556976318,0.5510714054107666,0.5581948161125183,0.5653403401374817,,,,,,,,,,0.0002934053672301536,,,,,
15,1.5462870422363282,0.579828406715393,0.5629863597869873,0.04113884917497635,0.010046133027225733,0.6657383492469787,1.1040119121551513,0.010432868671417236,0.04187500333786011,1.3107367071151734,0.8600642046928406,10.404787551879883,5000,31.112633302807808,0.5506066083908081,0.547734797000885,0.555156409740448,0.5630911588668823,1000,0.9546666724681854,0.658,0.7012166732102633,0.9665554645061493,0.48211349206349036,0.7246974997224992,0.231,1.0,0.00029187258625509513,True,0.29750001430511475,0.25450000166893005,0.22200000286102295,0.24449999630451202
16,1.4220857221603393,0.5255690105438232,0.5076262613296508,0.036355505838990214,0.01032627270668745,0.6606051889419555,1.1041069791793823,0.010915320682525634,0.04233125,1.3084716564178467,0.8529463210105896,10.894122930908203,5000,34.349348574876785,0.5464927554130554,0.5436023473739624,0.552260160446167,0.5608921051025391,,,,,,,,,,0.0002901846696899191,,,,,
17,1.2880878862380982,0.46777649207115174,0.4478335187911987,0.03103755311369896,0.008575477708131074,0.6659294481277466,1.1034721672058105,0.010063557147979737,0.0421000093460083,1.305071935081482,0.8464113709449768,10.326183228302002,5000,31.5580078586936,0.5436379313468933,0.5409044027328491,0.5491730570793152,0.5582859516143799,,,,,,,,,,0.0002883434632466077,,,,,
18,1.182046666908264,0.4232035385608673,0.39877652826309207,0.027257249534130095,0.007456243620440364,0.6675513191223145,1.10353447265625,0.010743941020965576,0.043381247329711915,1.302981195640564,0.8413376354217529,10.351687690734863,5000,31.81784777343273,0.5409320592880249,0.538695216178894,0.5461571216583252,0.5557717084884644,,,,,,,,,,0.00028635098025737434,,,,,
19,1.0837668245315553,0.37637058453559874,0.35748850865364074,0.023396679140627385,0.006676807367056608,0.6547168575286865,1.1051155330657958,0.010615045738220214,0.04570000305175781,1.3010736587524414,0.835975135421753,9.997965727233886,5000,31.868147879838943,0.5382469296455383,0.5359916090965271,0.5430989265441895,0.553460955619812,,,,,,,,,,0.0002842093994731145,,,,,
20,0.9961753723144531,0.34299893589019775,0.31748814091682437,0.020675104296207426,0.006824775501340628,0.6501554659843445,1.1020502784729005,0.010006129360198974,0.03963126163482666,1.2971979934692384,0.8293498720169067,9.990817976379395,5000,32.14492270350456,0.5355408191680908,0.5334515571594238,0.5400394797325134,0.5509721040725708,1000,0.9759166697859765,0.7745,0.872150004401803,0.9840588271021843,0.6952714285714287,0.8760345432345427,0.495,1.0,0.00028192106268097334,True,0.2840000092983246,0.257999986410141,0.22200000286102295,0.24150000512599945
21,0.9055170725822449,0.30255438525676726,0.27621408100128175,0.018247984816133975,0.0055756270967423915,0.6600072814941407,1.1037600593566894,0.010185163116455079,0.04319374747276306,1.2945924747467041,0.8247189772605896,9.342025939941406,5000,32.27947286516428,0.5327613949775696,0.5309629440307617,0.5371367931365967,0.5482252836227417,,,,,,,,,,0.0002794884721436361,,,,,
22,0.8411563554763793,0.2738260800600052,0.24558852062225342,0.01603450136631727,0.004612669298052788,0.6500553610801697,1.1060910411834717,0.01088804988861084,0.04939375381469727,1.2938456239700318,0.819537356853485,9.495997983551025,5000,32.32478801161051,0.5308313369750977,0.5290577411651611,0.534235417842865,0.5453919172286987,,,,,,,,,,0.0002769142878631403,,,,,
23,0.7764114807128907,0.24449615378379821,0.22014474577903748,0.014051587229967117,0.004584096444025636,0.6484226972579956,1.1032567182540893,0.010472198677062988,0.043437503623962405,1.2935790952682495,0.8153695805549621,9.46383916168213,5000,31.748032197356224,0.5286546349525452,0.5269426703453064,0.5315622091293335,0.5428844690322876,,,,,,,,,,0.000274201324672203,,,,,
24,0.7222750723838807,0.2172342164516449,0.20178393325805663,0.012670604404807091,0.003604296685568988,0.6546645118713379,1.09964820022583,0.00882127799987793,0.03733750553131104,1.2912318143844606,0.8107092520713807,10.030217289733887,5000,33.19282145798206,0.526443362236023,0.5248301029205322,0.5292033553123474,0.5403299331665039,,,,,,,,,,0.0002713525491562421,,,,,
25,0.6806924249649048,0.1966766248703003,0.18337295002937318,0.01134683092981577,0.0033756355948746206,0.65145200548172,1.1012073471069337,0.009240810203552247,0.04158749828338623,1.2911076311111451,0.8057960033416748,9.175112995910645,5000,35.0076564475894,0.5242682695388794,0.5227694511413574,0.526730477809906,0.5377139449119568,1000,0.9850555565953255,0.8215,0.9227333367764949,0.991742860853672,0.8044499999999993,0.9244801587301583,0.645,1.0,0.00026837107640945905,True,0.2694999873638153,0.2554999887943268,0.22349999845027924,0.24449999630451202
26,0.6390936448097229,0.17713050131797792,0.16568969476222992,0.010408450050652027,0.004172855053842068,0.6567949508666993,1.1011532831192017,0.00874896240234375,0.04276874837875366,1.2858243730545045,0.8026028912544251,8.972005293273925,5000,32.40223612636328,0.5225014686584473,0.520891547203064,0.5241955518722534,0.5353047251701355,,,,,,,,,,0.00026526016662852886,,,,,
27,0.6055234456062317,0.16035505065917968,0.1534581583738327,0.009513430652022361,0.0031390252139419316,0.6572826279640198,1.1006709701538087,0.009066436576843261,0.04036250076293945,1.285184151649475,0.7991371886253357,9.129904389953614,5000,31.555449873209,0.5208238363265991,0.5191497802734375,0.5218588709831238,0.5332088470458984,,,,,,,,,,0.0002620232215476231,,,,,
28,0.5582350277900696,0.13934302010536193,0.1337387042760849,0.008242880646931008,0.002693106502853334,0.6542102969169616,1.0990802448272705,0.008255748844146728,0.03891250553131104,1.2812490467071533,0.7955222224235534,8.460997482299804,5000,31.331984236836433,0.5193353295326233,0.5176026225090027,0.5195911526679993,0.5306437611579895,,,,,,,,,,0.00025866378071866334,,,,,
29,0.5357432415008545,0.1282763793706894,0.12438357615470887,0.007617745957523584,0.0018671036910265684,0.651765800857544,1.0999851058959962,0.008695033645629882,0.039850003719329834,1.280382671737671,0.7911201137542725,8.507921981048584,5000,30.89854145795107,0.5180548429489136,0.5164011120796204,0.5173937082290649,0.5286019444465637,,,,,,,,,,0.00025518551764087326,,,,,
30,0.5127759108543396,0.11735720316171647,0.1149391307592392,0.007124058369547129,0.0021961763322353362,0.6504894304275513,1.0993790916442872,0.007694040679931641,0.04087499809265137,1.2750199909210205,0.7875531595230103,8.548397148132324,5000,31.766384072601795,0.5170533061027527,0.51521235704422,0.5151849389076233,0.5263009071350098,1000,0.9894999999403954,0.867,0.9508000021576881,0.9948504232168197,0.8608499999999996,0.9480788544788541,0.732,1.0,0.00025159223574386114,True,0.2879999876022339,0.2524999976158142,0.18150000274181366,0.24699999392032623
31,0.4800559607505798,0.10324974477291107,0.10159692567586899,0.006080051300162449,0.0021116674344986677,0.6537224055290222,1.0979985860824586,0.00828065881729126,0.0376250057220459,1.273473607826233,0.7846195828437805,7.535407308959961,5000,32.98488097637892,0.5158265233039856,0.5140781402587891,0.512999951839447,0.5242482423782349,,,,,,,,,,0.00024788786422862526,,,,,
32,0.45299597878456116,0.09185182114839553,0.08967127491533756,0.005485009830165654,0.001851453140657395,0.6507795818328858,1.0987716983795166,0.008364560508728027,0.03745000333786011,1.2678782417297363,0.780557321357727,7.308790760040283,5000,34.2399080991745,0.5147314071655273,0.5128920674324036,0.5109243392944336,0.5220355987548828,,,,,,,,,,0.00024407645377103054,,,,,
33,0.4354019872188568,0.0806176272034645,0.08493825834393501,0.005025126354023814,0.001371877815015614,0.6517178302764892,1.0975781372070312,0.008371057319641113,0.03664375400543213,1.269430680847168,0.7779211268424988,8.041381993865967,5000,35.263802237808704,0.513664722442627,0.5119727253913879,0.5091790556907654,0.5201215744018555,,,,,,,,,,0.00024016217209245374,,,,,
34,0.4229385895729065,0.07737277793884277,0.07750262851491571,0.004540116296429187,0.0013528972588479518,0.6518220628738404,1.0976403301239013,0.007826646137237549,0.037343750381469726,1.2679371549606324,0.7752956777572632,7.540691914367676,5000,34.17732760310173,0.512765645980835,0.5110304355621338,0.5073332190513611,0.5186195969581604,,,,,,,,,,0.0002361492994024415,,,,,
35,0.4122953486919403,0.07452390401959419,0.0727107373803854,0.00409207585612312,0.001192987994477153,0.6545067130088806,1.096161009979248,0.0076163432121276855,0.03537500286102295,1.2614651956558227,0.771240783405304,7.870579322814941,5000,33.8382430896163,0.5114805698394775,0.509746789932251,0.5050445199012756,0.5164464116096497,1000,0.9920833330154419,0.885,0.9572500018775463,0.9969823551774025,0.8885833333333333,0.9604369408369409,0.787,1.0,0.00023204222371836405,True,0.2904999852180481,0.2515000104904175,0.18649999797344208,0.2475000023841858
36,0.3860141055107117,0.0626813789665699,0.060773758348077536,0.003434330571559258,0.0009855078434105962,0.6474203174591064,1.097347204017639,0.008118349361419678,0.037556254863739015,1.256594524383545,0.7662315101623535,6.495076293563843,5000,33.992113552987576,0.5108572840690613,0.5090587139129639,0.5032238364219666,0.5147131085395813,,,,,,,,,,0.00022784543606718227,,,,,
37,0.36978171663284304,0.05722811499834061,0.05298443967700005,0.0027872204705141485,0.0008990079263690859,0.6466834623336792,1.0964597873687745,0.007506081199645996,0.035537500762939454,1.258837327194214,0.7615239590644837,7.1862129299163815,5000,33.076991215348244,0.5100505948066711,0.5082365274429321,0.5015714168548584,0.512965202331543,,,,,,,,,,0.0002235635255745762,,,,,
38,0.36357894763946536,0.0548352229475975,0.05000226555988192,0.002447428003931418,0.0007560554389492609,0.6411371415138245,1.097156079864502,0.007538107872009278,0.0364187557220459,1.2548109117507935,0.7586635765075683,7.155825654220581,5000,32.99868104606867,0.509355902671814,0.5073504447937012,0.4997691810131073,0.5114433765411377,,,,,,,,,,0.00021920117444680317,,,,,
39,0.35015409636497496,0.047954756581783296,0.044841790130734444,0.0022334739543730395,0.0008911691335961223,0.6519056303024292,1.096109436416626,0.007075951957702636,0.03675624961853027,1.251549809074402,0.7553959027290345,6.196104438018799,5000,35.19924508035183,0.5086358189582825,0.5065340995788574,0.4979657530784607,0.5099443793296814,,,,,,,,,,0.0002147631528507739,,,,,
40,0.3415840799808502,0.045977080726623536,0.040164554557204246,0.0020444084828777705,0.0006728674156125635,0.6438970142364502,1.0958218225479126,0.008341287231445312,0.03539375047683716,1.2520187320709228,0.7507950063705444,6.371759576034546,5000,33.525792486965656,0.5080664157867432,0.5058608651161194,0.4964277148246765,0.50860995054245,1000,0.9937777771353722,0.901,0.9639166682064533,0.9980689091682434,0.911583333333333,0.9680805916305918,0.818,1.0,0.0002102543136979454,True,0.2809999883174896,0.25099998712539673,0.20149999856948853,0.24799999594688416
41,0.3358351640224457,0.04104748963415623,0.038181915885210034,0.001799328684830107,0.0006658429827308282,0.6450114854812622,1.0977017713546753,0.00829709815979004,0.03954375638961792,1.24658938331604,0.7468960436820984,6.936677193450928,5000,34.539914496243,0.5074934959411621,0.5050142407417297,0.49499815702438354,0.5072168707847595,,,,,,,,,,0.0002056795873377331,,,,,
42,0.3276978624343872,0.038154536013305186,0.032921728074084965,0.0015784877390251494,0.0007882000141777099,0.6433890014648438,1.0986937973022461,0.007817886638641358,0.04267500019073486,1.2444831764221191,0.7446803761482239,6.114911826324463,5000,34.48222303390503,0.5068859457969666,0.5042123198509216,0.4936476945877075,0.5059192180633545,,,,,,,,,,0.00020104397616624645,,,,,
43,0.3186958713531494,0.03481001784205437,0.029709700260683893,0.0013829335487214847,0.0006897371813189238,0.6449854942321778,1.0976562637329101,0.007809354972839355,0.03969999942779541,1.2438675436019897,0.7424142073631287,5.488694417190552,5000,35.087169356644154,0.5063251256942749,0.503383219242096,0.49220535159111023,0.5045889616012573,,,,,,,,,,0.0001963525491562421,,,,,
44,0.3084942115306854,0.03145066832005978,0.025882478670030833,0.001275525183044374,0.0006718839454930276,0.6476838994979859,1.0959095275878907,0.00872511043548584,0.036793750381469724,1.2379742288589477,0.7386778561592102,5.799012867355347,5000,34.33768633008003,0.5059170722961426,0.5028020143508911,0.49083590507507324,0.5034748315811157,,,,,,,,,,0.00019161043631427666,,,,,
45,0.299241779088974,0.027159832495450974,0.02209321752563119,0.0009868094183620997,0.0004114198170718737,0.6445774963378906,1.0955571060180664,0.007194014739990234,0.037287501525878904,1.23640610332489,0.7363816418647766,5.0667556915283205,5000,34.13653326034546,0.5055267810821533,0.5023812651634216,0.48961272835731506,0.5023068785667419,1000,0.9951666657328606,0.918,0.9700000012218952,0.9988882362842559,0.9236666666666665,0.97518823953824,0.85,1.0,0.00018682282307111987,True,0.257999986410141,0.2515000104904175,0.23849999904632568,0.2485000044107437
46,0.29752607922554014,0.0260675688713789,0.022326087978482248,0.0008866388758513495,0.0003967834390350617,0.6431479574203491,1.0948067026138306,0.007541805458068848,0.03596250467300415,1.2346325649261474,0.7320423192024231,5.864601004219055,5000,35.14669566601515,0.5052214860916138,0.5019799470901489,0.48845618963241577,0.5011889934539795,,,,,,,,,,0.00018199494461156203,,,,,
47,0.2846592878818512,0.0223627468213439,0.015119927672296762,0.0006301603069994599,0.00032335391712840644,0.6448370935440063,1.0953107357025147,0.00823723955154419,0.036331255722045895,1.2303117843627929,0.7276398783683777,4.215179411697387,5000,35.17428867518902,0.5047856569290161,0.5015321969985962,0.48716405034065247,0.5000025629997253,,,,,,,,,,0.00017713208014981648,,,,,
48,0.2798425196170807,0.019964051023125647,0.014586079800873996,0.0005597026097704656,0.0001975520417559892,0.6436131808280945,1.093995082473755,0.00817131986618042,0.03453750114440918,1.2234205360412598,0.7223523062705993,4.480641673469544,5000,34.014924459159374,0.5046193599700928,0.5012167692184448,0.48592835664749146,0.4988993704319,,,,,,,,,,0.00017223954715677627,,,,,
49,0.2823756282329559,0.01900465998798609,0.016436688120942563,0.0006042874495004071,0.000279819412517827,0.6433601367950439,1.0948113735198974,0.008584007930755616,0.03667500152587891,1.2234218250274658,0.7162856670379638,4.595684404373169,5000,33.91571521013975,0.5041671395301819,0.5007422566413879,0.4849171042442322,0.4977568984031677,,,,,,,,,,0.00016732269554543794,,,,,
50,0.2741686043262482,0.015544089081883431,0.011570490032434464,0.00048059534954227273,0.00021398308854550123,0.642096820640564,1.0952314140319823,0.008594031810760499,0.0393624981880188,1.2235514410018922,0.7116685230255126,3.8756556812286376,5000,33.915639497339725,0.5038854479789734,0.5003681182861328,0.4840482771396637,0.49690860509872437,1000,0.9957499989271164,0.9225,0.9723000011146069,0.9992100847363472,0.9323333333333331,0.9784733044733052,0.865,1.0,0.00016238690182084986,True,0.26750001311302185,0.2529999911785126,0.22300000488758087,0.24699999392032623
51,0.27259295077323914,0.015034195072948932,0.012354678826074814,0.0004075982849331922,0.00020076289830030873,0.6440638825416565,1.0941208740234376,0.007946668815612793,0.036268751907348636,1.2198780149459838,0.7063993660926818,4.696956800270081,5000,36.21865190565586,0.5037277340888977,0.5000763535499573,0.48313140869140625,0.4960220456123352,,,,,,,,,,0.00015743756320098332,,,,,
52,0.26962479891777036,0.012670181871950627,0.009794844808557536,0.00035092672057580784,0.00014739678196783643,0.6484455755233764,1.096575316619873,0.00862631320953369,0.04171250200271606,1.2153011028289795,0.6997532202720642,3.5681165461540223,5000,37.16060293465853,0.5036633610725403,0.4999089241027832,0.48231273889541626,0.4951581358909607,,,,,,,,,,0.00015248009171495378,,,,,
53,0.2619232495307922,0.010452468185126781,0.006865617815090809,0.00024931709193842837,0.00014882761012413538,0.63839586353302,1.0954111724853515,0.009333426094055176,0.039106256675720215,1.2125582582473755,0.6933711354255676,2.5017122738838196,5000,34.63042350113392,0.5033578276634216,0.4995041489601135,0.48153436183929443,0.49435436725616455,,,,,,,,,,0.00014751990828504622,,,,,
54,0.25643692507743837,0.009693073450028896,0.005182662427145988,0.00019186467313265894,0.00012509688784484752,0.6366189702987671,1.0932760848999024,0.008819741249084473,0.0349812536239624,1.2097117620468139,0.6859913304328918,2.5788152068138124,5000,34.4099879860878,0.5031582117080688,0.499327689409256,0.48084086179733276,0.4935554265975952,,,,,,,,,,0.00014256243679901663,,,,,
55,0.25478609251976014,0.007897282155603171,0.005530452098790556,0.00017792306194232879,0.00014571217802877072,0.6339341749191284,1.0932089361190795,0.008485844421386718,0.03478751029968262,1.2087797157287599,0.6787758115768433,2.408963597393036,5000,34.842386931180954,0.5029388070106506,0.4991031885147095,0.48027974367141724,0.49285927414894104,1000,0.9956944434046745,0.9175,0.9727333345413208,0.9992394964694977,0.93425,0.9777637085137093,0.863,1.0,0.00013761309817915014,True,0.2535000145435333,0.25699999928474426,0.24300000071525574,0.24400000274181366
56,0.2510822590827942,0.007555145906098187,0.0034774332485045306,0.00015016308733702317,0.00010062650959007442,0.637284265422821,1.092822929763794,0.008658662128448485,0.033306257820129394,1.207851016998291,0.6721182124137879,1.7662159085273743,5000,35.4518930837512,0.5028059482574463,0.498887836933136,0.47957921028137207,0.49204525351524353,,,,,,,,,,0.00013267730445456208,,,,,
57,0.25591809573173524,0.007030598392337561,0.004557853940740461,0.00019069214799656038,9.447139625553973e-05,0.6362239760398865,1.0960279602050782,0.009633952140808106,0.041137500381469724,1.2054810737609862,0.6651602499961853,2.3022373180389404,5000,34.2243666946888,0.5027148723602295,0.4987437427043915,0.47895461320877075,0.49139344692230225,,,,,,,,,,0.00012776045284322368,,,,,
58,0.25063029522895813,0.005986056743934751,0.0036661955413641407,0.0001218095518201153,9.941715582972392e-05,0.6334327150344848,1.0939408931732177,0.008652798271179199,0.03638125076293945,1.2013556636810303,0.6578837032318116,2.13930576543808,5000,34.00146301090717,0.5026323795318604,0.49859148263931274,0.4784572124481201,0.4908633232116699,,,,,,,,,,0.00012286791985018355,,,,,
59,0.24795515761375428,0.0053807071514427665,0.002788592184416484,0.00011024810867456836,6.676739501417615e-05,0.6362645646095276,1.0925017490386963,0.009027398681640625,0.03513124980926514,1.1982043445587158,0.6512668811798096,1.7252198830604553,5000,34.29874429106712,0.5025591850280762,0.4983617067337036,0.4779844880104065,0.49036890268325806,,,,,,,,,,0.00011800505538843798,,,,,
60,0.24863131647109984,0.005635431409999728,0.003424011428758968,0.00010750277627757896,7.872460391954519e-05,0.6313197576522828,1.0920694763183594,0.009086001396179199,0.03474375047683716,1.1977576446533202,0.6436813894271851,1.9748804607868196,5000,35.20552082359791,0.502454400062561,0.49817144870758057,0.4774835407733917,0.4898764193058014,1000,0.9963055544495583,0.9315,0.9774000010490418,0.9992680678963661,0.9454999999999998,0.9810546897546901,0.879,1.0,0.00011317717692888012,True,0.2529999911785126,0.26100000739097595,0.24699999392032623,0.2395000010728836
61,0.24673502860069274,0.004082943111099303,0.002418485115771182,8.059375584580266e-05,6.992820904997642e-05,0.6319691165924072,1.0931138538360596,0.008857228469848632,0.03711250324249268,1.1944276359558106,0.6366698007583618,1.5725817025184632,5000,34.700978852808475,0.5023373365402222,0.498035192489624,0.4771394431591034,0.48944032192230225,,,,,,,,,,0.00010838956368572334,,,,,
62,0.24376504597663878,0.0037333897832781075,0.002028838459693361,8.186281409607545e-05,6.114445707644335e-05,0.6261303360939026,1.091780869293213,0.008541401863098144,0.03311249771118164,1.1957140941619873,0.6303399258613587,1.3528595995903014,5000,34.52628897130489,0.5022445917129517,0.49792709946632385,0.4767618775367737,0.4890288710594177,,,,,,,,,,0.0001036474508437579,,,,,
63,0.2422992377281189,0.0038571297846734525,0.0015421116453624563,6.775320623410153e-05,4.78475986252306e-05,0.6401840570449829,1.0909091428756714,0.008178760719299316,0.03136875162124634,1.1929690023422241,0.6239567396163941,1.1225900506019593,5000,34.81032483279705,0.5021926164627075,0.49779579043388367,0.47640737891197205,0.4886800944805145,,,,,,,,,,9.895602383375353e-05,,,,,
64,0.24377769622802734,0.0037584859892725946,0.001870341861009365,6.271984775567034e-05,4.553286321752239e-05,0.626116830444336,1.0918954057693482,0.008320614814758301,0.03518750486373901,1.1874983604431153,0.6177033813476562,1.2260260543823243,5000,37.013302862644196,0.5020973682403564,0.4976970851421356,0.47605985403060913,0.48829808831214905,,,,,,,,,,9.432041266226686e-05,,,,,
65,0.24340515985488892,0.0033657221039757133,0.0015024853545590304,5.173373886173067e-05,3.681090760219377e-05,0.6282590844154358,1.0926991649627686,0.00912238073348999,0.03601250228881836,1.1863728874206543,0.6129989802360535,0.9520062736034394,5000,37.5350516885519,0.5020535588264465,0.49762192368507385,0.47578391432762146,0.4879382252693176,1000,0.9962777767777443,0.922,0.9772000012397766,0.9993857148289681,0.9426666666666665,0.981382395382396,0.88,1.0,8.97456863020546e-05,True,0.25450000166893005,0.26649999618530273,0.24699999392032623,0.23800000548362732
66,0.24255434718132018,0.0030483790853992106,0.0018037078948225827,5.274707262233278e-05,2.416644958721008e-05,0.621778702545166,1.091741142654419,0.009078181648254394,0.03469375905990601,1.186039342880249,0.6075082675933838,1.2242079091072082,5000,32.503108501434326,0.5021089911460876,0.4976462423801422,0.475492388010025,0.4876181185245514,,,,,,,,,,8.523684714922608e-05,,,,,
67,0.24254015905857088,0.003163843037933111,0.001266179338505026,3.8616031677975114e-05,2.2816066275117918e-05,0.6260049921035766,1.0927525047302247,0.00994939260482788,0.034975003910064695,1.1876015558242798,0.6026215104103089,1.1011630039691924,5000,32.50169622898102,0.5020482540130615,0.4975542724132538,0.4752308428287506,0.4873422682285309,,,,,,,,,,8.079882555319684e-05,,,,,
68,0.23995290546417236,0.002347021868079901,0.0005274928198952694,2.8760799413066708e-05,2.156796066701645e-05,0.6232417140960693,1.0922465017318725,0.008863529014587403,0.03431250495910645,1.1845545469284058,0.5974328119277954,0.48778208870887757,5000,32.08554723113775,0.5020027160644531,0.4974714517593384,0.4749744236469269,0.487000048160553,,,,,,,,,,7.643647442542382e-05,,,,,
